ZipCode,Month,Year,CustomerClass,TotalCustomers,TotalkWh,AveragekWh
92656,4,2022,C,0,0,0
92656,4,2022,I,0,0,0
92656,4,2022,R,2300,691768,301
92672,4,2022,A,0,0,0
92672,4,2022,C,0,0,0
92672,4,2022,I,0,0,0
92672,4,2022,R,15234,5032828,330
92673,4,2022,A,0,0,0
92673,4,2022,C,757,5778187,7633
92673,4,2022,I,0,0,0
92673,4,2022,R,10041,3326849,331
92674,4,2022,A,0,0,0
92674,4,2022,C,0,0,0
92674,4,2022,I,0,0,0
92674,4,2022,R,0,0,0
92675,4,2022,A,0,0,0
92675,4,2022,C,0,0,0
92675,4,2022,I,0,0,0
92675,4,2022,R,11215,4691555,418
92676,4,2022,A,0,0,0
92676,4,2022,C,0,0,0
92676,4,2022,I,0,0,0
92676,4,2022,R,0,0,0
92677,4,2022,A,0,0,0
92677,4,2022,C,0,0,0
92677,4,2022,I,0,0,0
92677,4,2022,R,22385,7957920,356
92679,4,2022,A,0,0,0
92679,4,2022,C,0,0,0
92679,4,2022,I,0,0,0
92679,4,2022,R,3143,1260090,401
92688,4,2022,A,0,0,0
92688,4,2022,C,0,0,0
92688,4,2022,I,0,0,0
92688,4,2022,R,1956,511179,261
92690,4,2022,A,0,0,0
92690,4,2022,C,0,0,0
92690,4,2022,I,0,0,0
92690,4,2022,R,0,0,0
92691,4,2022,A,0,0,0
92691,4,2022,C,375,5195341,13854
92691,4,2022,I,0,0,0
92691,4,2022,R,3851,1234793,321
92692,4,2022,A,0,0,0
92692,4,2022,C,0,0,0
92692,4,2022,I,0,0,0
92692,4,2022,R,6242,1950851,313
92693,4,2022,A,0,0,0
92693,4,2022,C,0,0,0
92693,4,2022,I,0,0,0
92693,4,2022,R,0,0,0
92694,4,2022,A,0,0,0
92694,4,2022,C,0,0,0
92694,4,2022,I,0,0,0
92694,4,2022,R,11975,4003258,334
91901,5,2022,A,0,0,0
91901,5,2022,C,0,0,0
91901,5,2022,I,0,0,0
91901,5,2022,R,8158,2021474,248
91902,5,2022,A,0,0,0
91902,5,2022,C,0,0,0
91902,5,2022,I,0,0,0
91902,5,2022,R,4643,1034916,223
91905,5,2022,A,0,0,0
91905,5,2022,C,0,0,0
91905,5,2022,I,0,0,0
91905,5,2022,R,275,93576,340
91906,5,2022,A,0,0,0
91906,5,2022,C,430,1131752,2632
91906,5,2022,I,0,0,0
91906,5,2022,R,1992,751896,377
91910,5,2022,A,0,0,0
91910,5,2022,C,334,5177801,15502
91910,5,2022,I,0,0,0
91910,5,2022,R,10901,837223,77
91911,5,2022,A,0,0,0
91911,5,2022,C,308,4744351,15404
91911,5,2022,I,0,0,0
91911,5,2022,R,21415,3312621,155
91912,5,2022,A,0,0,0
91912,5,2022,C,0,0,0
91912,5,2022,I,0,0,0
91912,5,2022,R,0,0,0
91913,5,2022,A,0,0,0
91913,5,2022,C,0,0,0
91913,5,2022,I,0,0,0
91913,5,2022,R,7518,669997,89
91914,5,2022,A,0,0,0
91914,5,2022,C,0,0,0
91914,5,2022,I,0,0,0
91914,5,2022,R,1373,-273274,-199
91915,5,2022,A,0,0,0
91915,5,2022,C,0,0,0
91915,5,2022,I,0,0,0
91915,5,2022,R,5034,571929,114
91916,5,2022,A,0,0,0
91916,5,2022,C,0,0,0
91916,5,2022,I,0,0,0
91916,5,2022,R,0,0,0
91917,5,2022,A,0,0,0
91917,5,2022,C,0,0,0
91917,5,2022,I,0,0,0
91917,5,2022,R,216,101898,472
91931,5,2022,A,0,0,0
91931,5,2022,C,0,0,0
91931,5,2022,I,0,0,0
91931,5,2022,R,0,0,0
91932,5,2022,A,0,0,0
91932,5,2022,C,0,0,0
91932,5,2022,I,0,0,0
91932,5,2022,R,1303,101669,78
91934,5,2022,A,0,0,0
91934,5,2022,C,0,0,0
91934,5,2022,I,0,0,0
91934,5,2022,R,0,0,0
91935,5,2022,A,0,0,0
91935,5,2022,C,0,0,0
91935,5,2022,I,0,0,0
91935,5,2022,R,2868,629526,219
91941,5,2022,A,0,0,0
91941,5,2022,C,0,0,0
91941,5,2022,I,0,0,0
91941,5,2022,R,6352,1005287,158
91942,5,2022,A,0,0,0
91942,5,2022,C,291,4678594,16078
91942,5,2022,I,0,0,0
91942,5,2022,R,2779,-25561,-9
91945,5,2022,A,0,0,0
91945,5,2022,C,578,2731339,4725
91945,5,2022,I,0,0,0
91945,5,2022,R,8975,2236658,249
91948,5,2022,A,0,0,0
91948,5,2022,C,0,0,0
91948,5,2022,I,0,0,0
91948,5,2022,R,0,0,0
91950,5,2022,A,0,0,0
91950,5,2022,C,1974,14270393,7229
91950,5,2022,I,0,0,0
91950,5,2022,R,15654,4480282,286
91962,5,2022,A,0,0,0
91962,5,2022,C,0,0,0
91962,5,2022,I,0,0,0
91962,5,2022,R,0,0,0
91963,5,2022,A,0,0,0
91963,5,2022,C,0,0,0
91963,5,2022,I,0,0,0
91963,5,2022,R,0,0,0
91977,5,2022,A,0,0,0
91977,5,2022,C,792,3216453,4061
91977,5,2022,I,0,0,0
91977,5,2022,R,18404,4667046,254
91978,5,2022,A,0,0,0
91978,5,2022,C,0,0,0
91978,5,2022,I,0,0,0
91978,5,2022,R,2919,932188,319
91980,5,2022,A,0,0,0
91980,5,2022,C,0,0,0
91980,5,2022,I,0,0,0
91980,5,2022,R,0,0,0
92003,5,2022,A,0,0,0
92003,5,2022,C,294,930285,3164
92003,5,2022,I,0,0,0
92003,5,2022,R,1918,537890,280
92004,5,2022,A,0,0,0
92004,5,2022,C,0,0,0
92004,5,2022,I,0,0,0
92004,5,2022,R,2191,638628,291
92007,5,2022,A,0,0,0
92007,5,2022,C,0,0,0
92007,5,2022,I,0,0,0
92007,5,2022,R,887,7252,8
92008,5,2022,A,0,0,0
92008,5,2022,C,0,0,0
92008,5,2022,I,0,0,0
92008,5,2022,R,2805,714128,255
92009,5,2022,A,0,0,0
92009,5,2022,C,0,0,0
92009,5,2022,I,0,0,0
92009,5,2022,R,2483,535483,216
92010,5,2022,A,0,0,0
92010,5,2022,C,0,0,0
92010,5,2022,I,0,0,0
92010,5,2022,R,1423,494271,347
92011,5,2022,A,0,0,0
92011,5,2022,C,0,0,0
92011,5,2022,I,0,0,0
92011,5,2022,R,1646,378033,230
92014,5,2022,A,0,0,0
92014,5,2022,C,0,0,0
92014,5,2022,I,0,0,0
92014,5,2022,R,3052,976841,320
92019,5,2022,A,0,0,0
92019,5,2022,C,0,0,0
92019,5,2022,I,0,0,0
92019,5,2022,R,14434,3689332,256
92020,5,2022,A,0,0,0
92020,5,2022,C,2257,15628797,6925
92020,5,2022,I,0,0,0
92020,5,2022,R,20534,5547863,270
92021,5,2022,A,0,0,0
92021,5,2022,C,1262,7168066,5680
92021,5,2022,I,0,0,0
92021,5,2022,R,21037,6642704,316
92024,5,2022,A,0,0,0
92024,5,2022,C,0,0,0
92024,5,2022,I,0,0,0
92024,5,2022,R,4469,-93567,-21
92025,5,2022,A,0,0,0
92025,5,2022,C,2010,10772691,5360
92025,5,2022,I,0,0,0
92025,5,2022,R,15332,3855004,251
92026,5,2022,A,0,0,0
92026,5,2022,C,598,4106918,6868
92026,5,2022,I,0,0,0
92026,5,2022,R,18009,4214949,234
92027,5,2022,A,0,0,0
92027,5,2022,C,1577,11598735,7355
92027,5,2022,I,0,0,0
92027,5,2022,R,16124,3750014,233
92028,5,2022,A,0,0,0
92028,5,2022,C,1567,7106148,4535
92028,5,2022,I,0,0,0
92028,5,2022,R,16982,4030597,237
92029,5,2022,A,0,0,0
92029,5,2022,C,0,0,0
92029,5,2022,I,0,0,0
92029,5,2022,R,7201,1925503,267
92036,5,2022,A,0,0,0
92036,5,2022,C,0,0,0
92036,5,2022,I,0,0,0
92036,5,2022,R,2345,823623,351
92037,5,2022,A,0,0,0
92037,5,2022,C,0,0,0
92037,5,2022,I,0,0,0
92037,5,2022,R,16057,3831549,239
92040,5,2022,A,0,0,0
92040,5,2022,C,796,3602846,4526
92040,5,2022,I,0,0,0
92040,5,2022,R,13903,4004905,288
92045,5,2022,C,0,0,0
92045,5,2022,I,0,0,0
92045,5,2022,R,0,0,0
92049,5,2022,A,0,0,0
92049,5,2022,C,0,0,0
92049,5,2022,I,0,0,0
92049,5,2022,R,0,0,0
92054,5,2022,A,0,0,0
92054,5,2022,C,1332,11136808,8361
92054,5,2022,I,0,0,0
92054,5,2022,R,15842,4544874,287
92055,5,2022,A,0,0,0
92055,5,2022,C,0,0,0
92055,5,2022,I,0,0,0
92055,5,2022,R,0,0,0
92056,5,2022,A,0,0,0
92056,5,2022,C,0,0,0
92056,5,2022,I,0,0,0
92056,5,2022,R,20162,4940567,245
92057,5,2022,A,0,0,0
92057,5,2022,C,326,3170075,9724
92057,5,2022,I,0,0,0
92057,5,2022,R,19501,4608676,236
92058,5,2022,A,0,0,0
92058,5,2022,C,0,0,0
92058,5,2022,I,0,0,0
92058,5,2022,R,7145,2667264,373
92059,5,2022,A,0,0,0
92059,5,2022,C,0,0,0
92059,5,2022,I,0,0,0
92059,5,2022,R,523,256242,490
92060,5,2022,A,0,0,0
92060,5,2022,C,0,0,0
92060,5,2022,I,0,0,0
92060,5,2022,R,0,0,0
92061,5,2022,A,0,0,0
92061,5,2022,C,0,0,0
92061,5,2022,I,0,0,0
92061,5,2022,R,982,419578,427
92064,5,2022,A,0,0,0
92064,5,2022,C,0,0,0
92064,5,2022,I,0,0,0
92064,5,2022,R,15442,2723354,176
92065,5,2022,A,0,0,0
92065,5,2022,C,0,0,0
92065,5,2022,I,0,0,0
92065,5,2022,R,12158,2697957,222
92066,5,2022,A,0,0,0
92066,5,2022,C,0,0,0
92066,5,2022,I,0,0,0
92066,5,2022,R,0,0,0
92067,5,2022,A,0,0,0
92067,5,2022,C,347,2318773,6682
92067,5,2022,I,0,0,0
92067,5,2022,R,3672,3378459,920
92068,5,2022,A,0,0,0
92068,5,2022,C,0,0,0
92068,5,2022,I,0,0,0
92068,5,2022,R,0,0,0
92069,5,2022,A,0,0,0
92069,5,2022,C,1314,8803553,6700
92069,5,2022,I,0,0,0
92069,5,2022,R,14828,3096515,209
92070,5,2022,A,0,0,0
92070,5,2022,C,0,0,0
92070,5,2022,I,0,0,0
92070,5,2022,R,0,0,0
92071,5,2022,A,0,0,0
92071,5,2022,C,1403,8247807,5879
92071,5,2022,I,0,0,0
92071,5,2022,R,19731,5023586,255
92072,5,2022,A,0,0,0
92072,5,2022,C,0,0,0
92072,5,2022,I,0,0,0
92072,5,2022,R,0,0,0
92075,5,2022,A,0,0,0
92075,5,2022,C,697,2386141,3423
92075,5,2022,I,0,0,0
92075,5,2022,R,5801,1901270,328
92078,5,2022,A,0,0,0
92078,5,2022,C,0,0,0
92078,5,2022,I,0,0,0
92078,5,2022,R,17274,4445881,257
92079,5,2022,A,0,0,0
92079,5,2022,C,0,0,0
92079,5,2022,I,0,0,0
92079,5,2022,R,0,0,0
92081,5,2022,A,0,0,0
92081,5,2022,C,1350,12615341,9345
92081,5,2022,I,0,0,0
92081,5,2022,R,11380,2891444,254
92082,5,2022,A,0,0,0
92082,5,2022,C,0,0,0
92082,5,2022,I,0,0,0
92082,5,2022,R,6505,1545198,238
92083,5,2022,A,0,0,0
92083,5,2022,C,922,4361952,4731
92083,5,2022,I,0,0,0
92083,5,2022,R,11723,3250614,277
92084,5,2022,A,0,0,0
92084,5,2022,C,1078,3975694,3688
92084,5,2022,I,0,0,0
92084,5,2022,R,15539,3979877,256
92085,5,2022,A,0,0,0
92085,5,2022,C,0,0,0
92085,5,2022,I,0,0,0
92085,5,2022,R,0,0,0
92086,5,2022,A,0,0,0
92086,5,2022,C,0,0,0
92086,5,2022,I,0,0,0
92086,5,2022,R,438,302311,690
92091,5,2022,A,0,0,0
92091,5,2022,C,0,0,0
92091,5,2022,I,0,0,0
92091,5,2022,R,970,527912,544
92092,5,2022,A,0,0,0
92092,5,2022,C,0,0,0
92092,5,2022,I,0,0,0
92092,5,2022,R,0,0,0
92093,5,2022,A,0,0,0
92093,5,2022,C,0,0,0
92093,5,2022,I,0,0,0
92093,5,2022,R,0,0,0
92096,5,2022,A,0,0,0
92096,5,2022,C,0,0,0
92096,5,2022,I,0,0,0
92096,5,2022,R,0,0,0
92101,5,2022,A,0,0,0
92101,5,2022,C,0,0,0
92101,5,2022,I,0,0,0
92101,5,2022,R,19058,3617697,190
92102,5,2022,A,0,0,0
92102,5,2022,C,119,1184742,9956
92102,5,2022,I,0,0,0
92102,5,2022,R,13461,1664672,124
92103,5,2022,A,0,0,0
92103,5,2022,C,0,0,0
92103,5,2022,I,0,0,0
92103,5,2022,R,1848,79901,43
92104,5,2022,A,0,0,0
92104,5,2022,C,0,0,0
92104,5,2022,I,0,0,0
92104,5,2022,R,8109,653888,81
92105,5,2022,A,0,0,0
92105,5,2022,C,0,0,0
92105,5,2022,I,0,0,0
92105,5,2022,R,14794,1292196,87
92106,5,2022,A,0,0,0
92106,5,2022,C,0,0,0
92106,5,2022,I,0,0,0
92106,5,2022,R,7146,1197075,168
92107,5,2022,A,0,0,0
92107,5,2022,C,0,0,0
92107,5,2022,I,0,0,0
92107,5,2022,R,13260,1989881,150
92108,5,2022,A,0,0,0
92108,5,2022,C,258,8602025,33341
92108,5,2022,I,0,0,0
92108,5,2022,R,14294,4211622,295
92109,5,2022,A,0,0,0
92109,5,2022,C,0,0,0
92109,5,2022,I,0,0,0
92109,5,2022,R,23757,4272521,180
92110,5,2022,A,0,0,0
92110,5,2022,C,0,0,0
92110,5,2022,I,0,0,0
92110,5,2022,R,11028,3376691,306
92111,5,2022,A,0,0,0
92111,5,2022,C,308,4893492,15888
92111,5,2022,I,0,0,0
92111,5,2022,R,15371,3601493,234
92112,5,2022,A,0,0,0
92112,5,2022,C,0,0,0
92112,5,2022,I,0,0,0
92112,5,2022,R,0,0,0
92113,5,2022,A,0,0,0
92113,5,2022,C,0,0,0
92113,5,2022,I,0,0,0
92113,5,2022,R,12173,1641274,135
92114,5,2022,A,0,0,0
92114,5,2022,C,0,0,0
92114,5,2022,I,0,0,0
92114,5,2022,R,16171,1797819,111
92115,5,2022,A,0,0,0
92115,5,2022,C,306,4933061,16121
92115,5,2022,I,0,0,0
92115,5,2022,R,9913,62085,6
92116,5,2022,A,0,0,0
92116,5,2022,C,0,0,0
92116,5,2022,I,0,0,0
92116,5,2022,R,1643,-32539,-20
92117,5,2022,A,0,0,0
92117,5,2022,C,0,0,0
92117,5,2022,I,0,0,0
92117,5,2022,R,19068,3629391,190
92118,5,2022,A,0,0,0
92118,5,2022,C,0,0,0
92118,5,2022,I,0,0,0
92118,5,2022,R,7935,3311407,417
92119,5,2022,A,0,0,0
92119,5,2022,C,0,0,0
92119,5,2022,I,0,0,0
92119,5,2022,R,9095,975407,107
92120,5,2022,A,0,0,0
92120,5,2022,C,0,0,0
92120,5,2022,I,0,0,0
92120,5,2022,R,11091,2611394,235
92121,5,2022,A,0,0,0
92121,5,2022,C,0,0,0
92121,5,2022,I,0,0,0
92121,5,2022,R,1809,1900761,1051
92122,5,2022,A,0,0,0
92122,5,2022,C,0,0,0
92122,5,2022,I,0,0,0
92122,5,2022,R,20421,4085621,200
92123,5,2022,A,0,0,0
92123,5,2022,C,0,0,0
92123,5,2022,I,0,0,0
92123,5,2022,R,10631,3707000,349
92124,5,2022,A,0,0,0
92124,5,2022,C,0,0,0
92124,5,2022,I,0,0,0
92124,5,2022,R,8389,2352677,280
92126,5,2022,A,0,0,0
92126,5,2022,C,348,3058939,8790
92126,5,2022,I,0,0,0
92126,5,2022,R,23004,6203476,270
92127,5,2022,A,0,0,0
92127,5,2022,C,0,0,0
92127,5,2022,I,0,0,0
92127,5,2022,R,9322,1664080,179
92128,5,2022,A,0,0,0
92128,5,2022,C,0,0,0
92128,5,2022,I,0,0,0
92128,5,2022,R,19809,1629443,82
92129,5,2022,A,0,0,0
92129,5,2022,C,0,0,0
92129,5,2022,I,0,0,0
92129,5,2022,R,16670,1111182,67
92130,5,2022,A,0,0,0
92130,5,2022,C,0,0,0
92130,5,2022,I,0,0,0
92130,5,2022,R,21056,4168014,198
92131,5,2022,A,0,0,0
92131,5,2022,C,134,3225177,24068
92131,5,2022,I,0,0,0
92131,5,2022,R,11052,2486388,225
92132,5,2022,A,0,0,0
92132,5,2022,C,0,0,0
92132,5,2022,I,0,0,0
92132,5,2022,R,0,0,0
92134,5,2022,A,0,0,0
92134,5,2022,C,0,0,0
92134,5,2022,I,0,0,0
92134,5,2022,R,0,0,0
92135,5,2022,A,0,0,0
92135,5,2022,C,0,0,0
92135,5,2022,I,0,0,0
92135,5,2022,R,0,0,0
92136,5,2022,A,0,0,0
92136,5,2022,C,0,0,0
92136,5,2022,I,0,0,0
92136,5,2022,R,0,0,0
92139,5,2022,A,0,0,0
92139,5,2022,C,0,0,0
92139,5,2022,I,0,0,0
92139,5,2022,R,9516,1390783,146
92145,5,2022,A,0,0,0
92145,5,2022,C,0,0,0
92145,5,2022,I,0,0,0
92145,5,2022,R,0,0,0
92152,5,2022,A,0,0,0
92152,5,2022,C,0,0,0
92152,5,2022,I,0,0,0
92152,5,2022,R,0,0,0
92154,5,2022,A,0,0,0
92154,5,2022,C,0,0,0
92154,5,2022,I,0,0,0
92154,5,2022,R,19529,4758466,244
92155,5,2022,A,0,0,0
92155,5,2022,C,0,0,0
92155,5,2022,I,0,0,0
92155,5,2022,R,0,0,0
92158,5,2022,A,0,0,0
92158,5,2022,C,0,0,0
92158,5,2022,I,0,0,0
92158,5,2022,R,0,0,0
92161,5,2022,A,0,0,0
92161,5,2022,C,0,0,0
92161,5,2022,I,0,0,0
92161,5,2022,R,0,0,0
92173,5,2022,A,0,0,0
92173,5,2022,C,0,0,0
92173,5,2022,I,0,0,0
92173,5,2022,R,6567,1129671,172
92179,5,2022,A,0,0,0
92179,5,2022,C,0,0,0
92179,5,2022,I,0,0,0
92179,5,2022,R,0,0,0
92182,5,2022,A,0,0,0
92182,5,2022,C,0,0,0
92182,5,2022,I,0,0,0
92182,5,2022,R,0,0,0
92199,5,2022,A,0,0,0
92199,5,2022,C,0,0,0
92199,5,2022,I,0,0,0
92199,5,2022,R,0,0,0
92536,5,2022,A,0,0,0
92536,5,2022,C,0,0,0
92536,5,2022,I,0,0,0
92536,5,2022,R,0,0,0
92624,5,2022,A,0,0,0
92624,5,2022,C,0,0,0
92624,5,2022,I,0,0,0
92624,5,2022,R,2879,1152833,400
92625,5,2022,A,0,0,0
92629,5,2022,A,0,0,0
92629,5,2022,C,0,0,0
92629,5,2022,I,0,0,0
92629,5,2022,R,13053,4802750,368
92649,5,2022,A,0,0,0
92651,5,2022,A,0,0,0
92651,5,2022,C,0,0,0
92651,5,2022,I,0,0,0
92651,5,2022,R,1641,838143,511
92653,5,2022,A,0,0,0
92653,5,2022,C,290,1593509,5495
92653,5,2022,I,0,0,0
92653,5,2022,R,5723,2334168,408
92654,5,2022,A,0,0,0
92654,5,2022,C,0,0,0
92654,5,2022,I,0,0,0
92654,5,2022,R,0,0,0
92656,5,2022,A,0,0,0
92656,5,2022,C,0,0,0
92656,5,2022,I,0,0,0
92656,5,2022,R,2341,727327,311
92672,5,2022,A,0,0,0
92672,5,2022,C,0,0,0
92672,5,2022,I,0,0,0
92672,5,2022,R,15435,5224802,339
92673,5,2022,A,0,0,0
92673,5,2022,C,763,5899019,7731
92673,5,2022,I,0,0,0
92673,5,2022,R,10156,3405364,335
92674,5,2022,A,0,0,0
92674,5,2022,C,0,0,0
92674,5,2022,I,0,0,0
92674,5,2022,R,0,0,0
92675,5,2022,A,0,0,0
92675,5,2022,C,0,0,0
92675,5,2022,I,0,0,0
92675,5,2022,R,11344,4883675,431
92676,5,2022,A,0,0,0
92676,5,2022,C,0,0,0
92676,5,2022,I,0,0,0
92676,5,2022,R,0,0,0
92677,5,2022,A,0,0,0
92677,5,2022,C,0,0,0
92677,5,2022,I,0,0,0
92677,5,2022,R,22730,8153718,359
92679,5,2022,A,0,0,0
92679,5,2022,C,0,0,0
92679,5,2022,I,0,0,0
92679,5,2022,R,3173,1325138,418
92688,5,2022,A,0,0,0
92688,5,2022,C,0,0,0
92688,5,2022,I,0,0,0
92688,5,2022,R,1973,527085,267
92690,5,2022,A,0,0,0
92690,5,2022,C,0,0,0
92690,5,2022,I,0,0,0
92690,5,2022,R,0,0,0
92691,5,2022,A,0,0,0
92691,5,2022,C,377,5351294,14194
92691,5,2022,I,0,0,0
92691,5,2022,R,3903,1266881,325
92692,5,2022,A,0,0,0
92692,5,2022,C,0,0,0
92692,5,2022,I,0,0,0
92692,5,2022,R,6309,1977598,313
92693,5,2022,A,0,0,0
92693,5,2022,C,0,0,0
92693,5,2022,I,0,0,0
92693,5,2022,R,0,0,0
92694,5,2022,A,0,0,0
92694,5,2022,C,346,3473829,10040
92694,5,2022,I,0,0,0
92694,5,2022,R,12122,4228888,349
91901,6,2022,A,0,0,0
91901,6,2022,C,0,0,0
91901,6,2022,I,0,0,0
91901,6,2022,R,8210,3989838,486
91902,6,2022,A,0,0,0
91902,6,2022,C,0,0,0
91902,6,2022,I,0,0,0
91902,6,2022,R,4668,1371478,294
91905,6,2022,A,0,0,0
91905,6,2022,C,0,0,0
91905,6,2022,I,0,0,0
91905,6,2022,R,276,136453,494
91906,6,2022,A,0,0,0
91906,6,2022,C,432,1361974,3153
91906,6,2022,I,0,0,0
91906,6,2022,R,2008,1158830,577
91910,6,2022,A,0,0,0
91910,6,2022,C,341,5461676,16017
91910,6,2022,I,0,0,0
91910,6,2022,R,3535,222466,63
91911,6,2022,A,0,0,0
91911,6,2022,C,320,4567094,14272
91911,6,2022,I,0,0,0
91911,6,2022,R,2916,-6976,-2
91912,6,2022,A,0,0,0
91912,6,2022,C,0,0,0
91912,6,2022,I,0,0,0
91912,6,2022,R,0,0,0
91913,6,2022,A,0,0,0
91913,6,2022,C,0,0,0
91913,6,2022,I,0,0,0
91913,6,2022,R,3602,198724,55
91914,6,2022,A,0,0,0
91914,6,2022,C,0,0,0
91914,6,2022,I,0,0,0
91914,6,2022,R,1392,-32999,-24
91915,6,2022,A,0,0,0
91915,6,2022,C,0,0,0
91915,6,2022,I,0,0,0
91915,6,2022,R,2113,139498,66
91916,6,2022,A,0,0,0
91916,6,2022,C,0,0,0
91916,6,2022,I,0,0,0
91916,6,2022,R,0,0,0
91917,6,2022,A,0,0,0
91917,6,2022,C,0,0,0
91917,6,2022,I,0,0,0
91917,6,2022,R,219,146131,667
91931,6,2022,A,0,0,0
91931,6,2022,C,0,0,0
91931,6,2022,I,0,0,0
91931,6,2022,R,0,0,0
91932,6,2022,A,0,0,0
91932,6,2022,C,0,0,0
91932,6,2022,I,0,0,0
91932,6,2022,R,1403,171899,123
91934,6,2022,A,0,0,0
91934,6,2022,C,0,0,0
91934,6,2022,I,0,0,0
91934,6,2022,R,0,0,0
91935,6,2022,A,0,0,0
91935,6,2022,C,0,0,0
91935,6,2022,I,0,0,0
91935,6,2022,R,2888,1202493,416
91941,6,2022,A,0,0,0
91941,6,2022,C,0,0,0
91941,6,2022,I,0,0,0
91941,6,2022,R,6420,2058455,321
91942,6,2022,A,0,0,0
91942,6,2022,C,299,4712449,15761
91942,6,2022,I,0,0,0
91942,6,2022,R,2869,426515,149
91945,6,2022,A,0,0,0
91945,6,2022,C,577,3079612,5337
91945,6,2022,I,0,0,0
91945,6,2022,R,9001,2932807,326
91948,6,2022,A,0,0,0
91948,6,2022,C,0,0,0
91948,6,2022,I,0,0,0
91948,6,2022,R,0,0,0
91950,6,2022,A,0,0,0
91950,6,2022,C,1989,15649634,7868
91950,6,2022,I,0,0,0
91950,6,2022,R,15724,4961462,316
91962,6,2022,A,0,0,0
91962,6,2022,C,0,0,0
91962,6,2022,I,0,0,0
91962,6,2022,R,0,0,0
91963,6,2022,A,0,0,0
91963,6,2022,C,0,0,0
91963,6,2022,I,0,0,0
91963,6,2022,R,0,0,0
91977,6,2022,A,0,0,0
91977,6,2022,C,800,3751223,4689
91977,6,2022,I,0,0,0
91977,6,2022,R,18610,6533253,351
91978,6,2022,A,0,0,0
91978,6,2022,C,0,0,0
91978,6,2022,I,0,0,0
91978,6,2022,R,2936,1351891,460
91980,6,2022,A,0,0,0
91980,6,2022,C,0,0,0
91980,6,2022,I,0,0,0
91980,6,2022,R,0,0,0
92003,6,2022,A,0,0,0
92003,6,2022,C,294,997447,3393
92003,6,2022,I,0,0,0
92003,6,2022,R,1936,649128,335
92004,6,2022,A,0,0,0
92004,6,2022,C,0,0,0
92004,6,2022,I,0,0,0
92004,6,2022,R,2204,1323324,600
92007,6,2022,A,0,0,0
92007,6,2022,C,0,0,0
92007,6,2022,I,0,0,0
92007,6,2022,R,915,39533,43
92008,6,2022,A,0,0,0
92008,6,2022,C,0,0,0
92008,6,2022,I,0,0,0
92008,6,2022,R,2973,788312,265
92009,6,2022,A,0,0,0
92009,6,2022,C,0,0,0
92009,6,2022,I,0,0,0
92009,6,2022,R,2664,671545,252
92010,6,2022,A,0,0,0
92010,6,2022,C,0,0,0
92010,6,2022,I,0,0,0
92010,6,2022,R,1505,578874,385
92011,6,2022,A,0,0,0
92011,6,2022,C,0,0,0
92011,6,2022,I,0,0,0
92011,6,2022,R,1757,427932,244
92014,6,2022,A,0,0,0
92014,6,2022,C,0,0,0
92014,6,2022,I,0,0,0
92014,6,2022,R,2386,487207,204
92019,6,2022,A,0,0,0
92019,6,2022,C,0,0,0
92019,6,2022,I,0,0,0
92019,6,2022,R,14540,6613529,455
92020,6,2022,A,0,0,0
92020,6,2022,C,2269,17323174,7635
92020,6,2022,I,0,0,0
92020,6,2022,R,20661,8356726,404
92021,6,2022,A,0,0,0
92021,6,2022,C,1269,8168724,6437
92021,6,2022,I,0,0,0
92021,6,2022,R,21209,10881201,513
92024,6,2022,A,0,0,0
92024,6,2022,C,0,0,0
92024,6,2022,I,0,0,0
92024,6,2022,R,4397,62478,14
92025,6,2022,A,0,0,0
92025,6,2022,C,2018,12076410,5984
92025,6,2022,I,0,0,0
92025,6,2022,R,15416,6004990,390
92026,6,2022,A,0,0,0
92026,6,2022,C,602,4564711,7583
92026,6,2022,I,0,0,0
92026,6,2022,R,18112,6568995,363
92027,6,2022,A,0,0,0
92027,6,2022,C,1589,12817340,8066
92027,6,2022,I,0,0,0
92027,6,2022,R,16250,6856603,422
92028,6,2022,A,0,0,0
92028,6,2022,C,1572,7733224,4919
92028,6,2022,I,0,0,0
92028,6,2022,R,17121,5884979,344
92029,6,2022,A,0,0,0
92029,6,2022,C,0,0,0
92029,6,2022,I,0,0,0
92029,6,2022,R,7248,3302619,456
92036,6,2022,A,0,0,0
92036,6,2022,C,0,0,0
92036,6,2022,I,0,0,0
92036,6,2022,R,2373,1021106,430
92037,6,2022,A,0,0,0
92037,6,2022,C,0,0,0
92037,6,2022,I,0,0,0
92037,6,2022,R,2583,312852,121
92040,6,2022,A,0,0,0
92040,6,2022,C,797,4481815,5623
92040,6,2022,I,0,0,0
92040,6,2022,R,14013,7394341,528
92045,6,2022,C,0,0,0
92045,6,2022,I,0,0,0
92045,6,2022,R,0,0,0
92049,6,2022,A,0,0,0
92049,6,2022,C,0,0,0
92049,6,2022,I,0,0,0
92049,6,2022,R,0,0,0
92054,6,2022,A,0,0,0
92054,6,2022,C,1331,11662088,8762
92054,6,2022,I,0,0,0
92054,6,2022,R,15918,4783361,301
92055,6,2022,A,0,0,0
92055,6,2022,C,0,0,0
92055,6,2022,I,0,0,0
92055,6,2022,R,0,0,0
92056,6,2022,A,0,0,0
92056,6,2022,C,1129,12534818,11103
92056,6,2022,I,0,0,0
92056,6,2022,R,20322,5530435,272
92057,6,2022,A,0,0,0
92057,6,2022,C,325,3362204,10345
92057,6,2022,I,0,0,0
92057,6,2022,R,19679,5469955,278
